,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
121,6.2325134,10.895081,499.90408,55.189453,496.57138,167.55606,470.2507,172.18408,463.13205,284.15295,338.1648,408.6201,570.579,477.24496,575.8713,728.00256,652.0699,796.84143,103.52731,42.671265,534.4684,956.80664
122,-48.373535,-5.9261475,301.97168,33.223145,339.27734,116.50308,351.17474,107.36688,365.96613,170.74399,238.59164,249.87149,604.7233,359.5113,540.8176,613.87103,743.9653,774.03955,362.5843,153.85043,497.1658,978.47766
123,-13.566406,17.563385,212.29694,32.65912,320.20407,120.55441,406.28607,104.67496,237.82971,101.57611,110.75421,130.46524,336.20343,198.24783,448.39572,403.779,607.46967,649.5805,337.11237,179.26254,554.02136,923.6512
124,458.17188,64.40546,446.70923,218.85709,556.88324,389.42767,702.9451,417.95468,585.2773,542.49243,600.7989,787.7748,313.85632,836.52795,22.202942,37.10556,12.124542,26.490723,15.742371,27.640564,19.451935,30.373505
125,494.28943,39.85312,568.40173,195.8024,452.85297,354.6028,316.9963,370.40527,473.47388,513.05597,483.33624,743.51807,739.7336,882.66345,15.362061,21.471558,12.085968,20.976715,7.023346,16.169586,13.175659,17.906158
126,-24.86316,-6.6764526,-20.531372,-5.473999,-17.731934,-13.396423,-16.466797,-14.173645,-0.8735962,-18.644592,543.0874,143.96835,227.9578,276.39877,430.57275,506.447,287.14676,645.23083,21.704987,35.55896,635.7621,784.488
127,13.247528,10.631317,516.6083,58.832703,498.9314,172.47818,461.97852,180.307,474.95123,292.5077,400.79745,446.9477,611.21265,531.5139,572.4045,757.4279,662.77026,820.8898,131.27332,58.637177,515.88684,959.2274
128,16.567566,2.1278076,533.24493,70.39969,454.53632,184.1034,361.96158,206.90451,461.9815,312.12,468.8884,490.5259,665.46545,583.18616,533.8192,772.3187,670.8098,803.0564,17.185303,23.598999,453.2107,919.9712
129,543.5562,55.765167,590.3925,225.03806,472.57697,401.84003,327.54797,417.04688,475.7249,564.87775,481.6324,795.3673,744.16797,950.8936,-3.3448486,-4.5962524,-0.1687622,-0.03741455,-1.4502563,-4.857788,-2.6118774,-5.544983
130,21.676208,2.352234,428.34875,70.87753,499.60373,178.71323,579.70374,202.66791,552.92633,289.18353,560.06573,458.50604,353.41724,563.5072,488.23862,727.96075,338.20068,776.2586,-4.786438,-0.77960205,555.48395,848.15564
131,-3.4406738,-1.656311,408.29816,61.352905,506.75153,162.58365,619.3315,183.90082,570.0071,269.78094,576.66376,448.97318,333.2713,555.9688,503.59534,742.32275,335.86298,795.0476,-21.441833,-16.664429,601.1278,907.1792
132,11.105438,5.481018,402.17975,64.308075,443.13943,161.56082,496.36377,178.19724,518.6256,257.35126,554.4297,428.40417,392.46606,547.90546,489.7397,712.9756,348.73798,761.9802,18.133453,36.25186,556.6755,832.49207
133,-6.461426,8.25589,465.89157,53.627563,487.32196,168.25772,485.24377,167.21283,425.85092,261.27054,270.3517,356.6318,550.2447,422.1761,575.53253,698.696,698.66455,796.1286,255.57114,147.56882,511.50784,959.22064
134,516.26337,56.890167,479.54333,224.09747,602.7721,401.07883,749.6322,423.1297,612.9774,564.05115,615.73706,806.22437,335.39008,950.0875,-3.3789062,-4.1606445,-6.442749,-6.144043,1.2648315,-1.6957397,-1.5148926,-5.293152
135,48.730347,12.327484,401.7137,69.83676,403.00845,163.83902,409.91336,182.79819,506.729,265.2842,538.4789,438.44577,421.6997,547.8935,467.64572,677.6649,353.66614,715.72943,24.953857,27.516998,517.3667,784.19836
136,22.076355,6.3075256,41.99008,17.37973,33.73886,27.37912,24.493988,28.510773,49.35907,36.910797,508.63336,176.97015,264.1518,252.33209,436.03925,436.68753,315.8728,541.95557,227.95163,541.78656,555.82605,626.8942
137,38.691833,7.7513123,474.99796,74.92471,460.521,186.02417,445.8187,213.65701,494.32166,303.88867,514.8909,474.47977,470.04214,558.70447,488.53763,715.29224,418.36493,754.65674,50.683014,81.451904,494.9665,778.2055
138,11.552277,2.9172058,14.524139,6.7199707,18.519531,10.83194,10.533234,6.447693,4.6015015,9.631714,434.74466,125.66266,751.1513,245.25061,565.05817,519.75446,777.7098,582.2022,96.209564,88.65134,421.75262,721.85535
139,543.0798,53.05493,593.4695,224.74414,474.46136,400.78488,328.30182,416.51135,475.32184,563.98944,479.46265,793.5463,751.03235,951.14075,-6.642395,-8.857605,-5.069092,-5.3015747,-3.986084,-7.7822266,-5.054016,-10.040222
140,-19.836609,-0.21789551,308.60452,48.495422,410.44543,125.627014,530.23346,136.319,485.01483,200.46246,596.26733,394.0812,319.89154,485.1838,512.88196,696.16046,338.43307,772.5585,8.916199,63.075348,627.46826,892.2643
141,10.635376,3.0726013,428.42053,62.609833,481.19904,167.64832,542.80365,190.60312,507.8885,263.02783,549.408,432.594,378.16766,518.4024,515.79266,713.66125,404.79126,795.07605,43.9635,147.11829,558.18695,840.03076
142,16.522278,3.101654,464.14883,69.078735,526.49915,180.70407,595.14307,210.14124,550.7374,305.4915,563.2634,481.16553,401.4174,570.3436,510.173,759.75757,383.55444,800.28577,3.7114258,-0.5473633,569.4491,877.01544
143,29.248108,17.785065,458.32138,63.11438,468.9018,179.07697,446.94153,171.13046,403.64777,258.04773,247.08612,355.6518,556.26776,399.13785,531.5105,599.1938,696.80853,735.8623,170.65747,85.19934,490.7977,918.6139
144,519.6239,56.889496,480.27805,220.38019,601.3826,394.7281,746.00867,417.14615,611.9111,556.4037,615.4416,795.549,336.31866,941.5545,-2.3997803,-2.092163,-5.7938843,-4.2578735,2.4808044,0.14065552,-0.26971436,-3.7387695
145,13.621613,2.5853882,464.432,70.492004,540.95184,183.4082,625.6976,214.4338,557.1232,308.8522,566.1869,485.41785,387.63455,571.6148,511.95416,766.71954,379.21063,808.7256,-1.210083,1.5780334,580.3169,896.9154
146,1.5429688,2.801117,446.47253,56.38092,445.10342,159.9053,423.86914,165.80121,412.02502,264.84613,314.98956,400.24036,502.12964,443.6404,568.9241,700.9962,662.10565,795.66223,210.20776,151.03555,495.08698,938.85876
147,-9.381165,-4.7612915,-27.563538,-0.07495117,-10.789734,-6.6658936,4.39328,-16.804077,0.011047363,-23.943604,547.0487,135.9271,254.56787,289.29065,433.95108,444.0604,314.23813,602.6764,135.63739,284.2873,636.7792,750.0986
148,545.5032,50.639954,590.4095,218.0556,474.53806,389.10516,332.59662,404.19028,478.62476,551.38135,483.8585,777.661,744.58856,937.7958,-4.323059,-6.965027,-3.0476685,-2.8915405,-2.809082,-4.3134766,-1.9541016,-6.614197
149,49.33365,8.630829,478.22598,74.949066,448.48837,183.64728,408.02957,202.14615,463.13232,306.66168,446.52283,489.10526,596.85547,551.9289,511.3278,707.8481,586.07043,755.7021,40.55478,75.919586,483.3902,883.4181
